#Epoch  Link[0]   Link[1]   Link[2]   Link[3]   HMC bandwidth
1       0.357628  0.357628  0.357628  0.351667  1.42455   
2       0.25034   0.25034   0.25034   0.2563    1.00732   
3       0.274181  0.268221  0.268221  0.268221  1.07288   
4       0.107288  0.107288  0.107288  0.107288  0.435114  
5       0.0119209 0.0178814 0.0178814 0.0178814 0.0655651 
6       0.274181  0.208616  0.25034   0.184774  1.03116   
7       0.649691  0.38147   0.542402  0.274181  1.85966   
8       0.739098  0.482798  0.333786  0.238419  1.77622   
9       0.590086  0.405312  0.423193  0.357628  1.75238   
10      0.619888  0.51856   0.470877  0.286102  1.95503   
11      0.709295  0.447035  0.369549  0.298023  1.8239    
12      0.846386  0.524521  0.2563    0.184774  1.8537    
13      0.971556  0.435114  0.184774  0.232458  1.81794   
14      0.7689    0.536442  0.363588  0.238419  1.90735   
15      0.941753  0.607967  0.149012  0.357628  2.05636   
16      0.810623  0.560284  0.25034   0.190735  1.81198   
17      0.888109  0.566244  0.214577  0.160933  1.8239    
18      0.852346  0.5126    0.220537  0.220537  1.80602   
19      0.840425  0.536442  0.190735  0.2563    1.8239    
20      0.888109  0.494719  0.26226   0.166893  1.80602   
21      0.911951  0.441074  0.232458  0.220537  1.81794   
22      0.804663  0.452995  0.25034   0.303984  1.81794   
23      0.929832  0.554323  0.321865  0.315905  2.11596   
24      0.941753  0.482798  0.113249  0.26226   1.80006   
25      0.965595  0.560284  0.0476837 0.268221  1.84178   
26      0.822544  0.560284  0.286102  0.12517   1.7941    
27      0.882149  0.488758  0.268221  0.178814  1.81794   
28      0.882149  0.506639  0.220537  0.220537  1.8239    
29      0.858307  0.464916  0.232458  0.26226   1.81794   
30      0.923872  0.51856   0.137091  0.214577  1.80006   
31      0.965595  0.578165  0.292063  0.286102  2.11596   
32      0.888109  0.613928  0.208616  0.119209  1.83582   
33      0.917912  0.560284  0.196695  0.149012  1.81794   
34      0.953674  0.411272  0.202656  0.238419  1.81198   
35      0.858307  0.447035  0.274181  0.244379  1.8239    
36      0.828505  0.506639  0.232458  0.220537  1.7941    
37      0.876188  0.458956  0.280142  0.232458  1.84178   
38      0.864267  0.524521  0.244379  0.178814  1.81198   
39      0.822544  0.51856   0.232458  0.244379  1.80602   
40      0.977516  0.613928  0.232458  0.363588  2.19941   
41      0.828505  0.375509  0.292063  0.321865  1.81794   
42      0.804663  0.500679  0.2563    0.2563    1.81198   
43      0.798702  0.530481  0.25034   0.238419  1.82986   
44      0.947714  0.476837  0.143051  0.232458  1.7941    
45      0.7689    0.500679  0.232458  0.339746  1.84178   
46      1.00136   0.554323  0.0834465 0.166893  1.80602   
47      0.840425  0.494719  0.309944  0.190735  1.82986   
48      0.995398  0.596046  0.274181  0.298023  2.16961   
49      0.882149  0.51856   0.154972  0.25034   1.80602   
50      0.935793  0.429153  0.238419  0.226498  1.8239    
51      0.929832  0.393391  0.178814  0.315905  1.8239    
52      0.685453  0.369549  0.393391  0.357628  1.80602   
53      0.947714  0.494719  0.143051  0.238419  1.81198   
54      0.840425  0.500679  0.196695  0.268221  1.81794   
55      0.840425  0.500679  0.232458  0.25034   1.81794   
56      0.882149  0.590086  0.220537  0.309944  2.00868   
57      0.864267  0.530481  0.190735  0.38147   1.96695   
58      0.947714  0.405312  0.196695  0.274181  1.8239    
59      0.953674  0.405312  0.280142  0.184774  1.8239    
60      0.947714  0.435114  0.172853  0.268221  1.8239    
61      0.840425  0.476837  0.2563    0.244379  1.81794   
62      0.89407   0.464916  0.184774  0.268221  1.81794   
63      0.941753  0.500679  0.226498  0.149012  1.81198   
64      0.959635  0.417233  0.238419  0.196695  1.80602   
65      1.00732   0.51856   0.357628  0.286102  2.18153   
66      1.11461   0.470877  0.13113   0.119209  1.82986   
67      0.89407   0.452995  0.274181  0.184774  1.7941    
68      0.834465  0.488758  0.184774  0.298023  1.81198   
69      0.834465  0.524521  0.220537  0.25034   1.8239    
70      0.870228  0.506639  0.232458  0.208616  1.82986   
71      0.840425  0.452995  0.214577  0.298023  1.80602   
72      0.828505  0.51856   0.238419  0.238419  1.8239    
